country,attained_grade,age_group,adminregion,year,adminregionname,category,literacy_rate
Azerbaijan,3,20to29,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9706944823265076
Azerbaijan,3,30to39,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9778717160224915
Azerbaijan,3,40to49,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9710914492607117
Bulgaria,3,15to19,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.7772396802902222
Bulgaria,3,20to29,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.9037870764732361
Bulgaria,3,30to39,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.9762532711029053
Bulgaria,3,40to49,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8849408030509949
Bangladesh,4,15to19,SAS,2019,South Asia (excluding high income),FemRur,0.9555220603942871
Bangladesh,4,20to29,SAS,2019,South Asia (excluding high income),FemRur,0.8838729858398438
Bangladesh,4,30to39,SAS,2019,South Asia (excluding high income),FemRur,0.6868554353713989
Bangladesh,4,40to49,SAS,2019,South Asia (excluding high income),FemRur,0.40320101380348206
Benin,4,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.5551271438598633
Benin,4,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.3245898485183716
Benin,4,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.1324373185634613
Benin,4,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.07069449871778488
Albania,4,15to19,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9814611673355103
Albania,4,20to29,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.968984067440033
Albania,4,30to39,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9589372277259827
Albania,4,40to49,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9717226624488831
Burundi,4,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.8110246062278748
Burundi,4,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.5184086561203003
Burundi,4,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.3969177007675171
Burundi,4,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.23068520426750183
Afghanistan,4,15to19,SAS,2015,South Asia (excluding high income),FemRur,0.3758251368999481
Afghanistan,4,20to29,SAS,2015,South Asia (excluding high income),FemRur,0.1771499514579773
Afghanistan,4,30to39,SAS,2015,South Asia (excluding high income),FemRur,0.04693344235420227
Afghanistan,4,40to49,SAS,2015,South Asia (excluding high income),FemRur,0.037463027983903885
Armenia,4,15to19,ECA,2015,Europe and Central Asia (excluding high income),FemRur,1.0
Armenia,4,20to29,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.993503987789154
Armenia,4,30to39,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9963409900665283
Armenia,4,40to49,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9955306053161621
Angola,4,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.49270227551460266
Angola,4,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.3492649793624878
Angola,4,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.18838967382907867
Angola,4,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.2107565701007843
Burkina Faso,4,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.239993155002594
Burkina Faso,4,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.09610453993082047
Burkina Faso,4,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.05273418128490448
Burkina Faso,4,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.029634976759552956
Azerbaijan,4,15to19,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9567594528198242
Azerbaijan,4,20to29,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9655933380126953
Azerbaijan,4,30to39,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9708374738693237
Azerbaijan,4,40to49,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9685553312301636
Bulgaria,4,15to19,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.7288135886192322
Bulgaria,4,20to29,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8915045857429504
Bulgaria,4,30to39,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.9327176809310913
Bulgaria,4,40to49,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8629441857337952
Bangladesh,5,15to19,SAS,2019,South Asia (excluding high income),FemRur,0.9211726784706116
Bangladesh,5,20to29,SAS,2019,South Asia (excluding high income),FemRur,0.8225292563438416
Bangladesh,5,30to39,SAS,2019,South Asia (excluding high income),FemRur,0.6088141202926636
Bangladesh,5,40to49,SAS,2019,South Asia (excluding high income),FemRur,0.33402132987976074
Benin,5,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.473184734582901
Benin,5,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.2831020951271057
Benin,5,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.1007813960313797
Benin,5,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.058715324848890305
Albania,5,15to19,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9793378710746765
Albania,5,20to29,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9622242450714111
Albania,5,30to39,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9266089200973511
Albania,5,40to49,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9509520530700684
Burundi,5,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.7083092331886292
Burundi,5,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.45194995403289795
Burundi,5,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.3273356258869171
Burundi,5,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.19704748690128326
Afghanistan,5,15to19,SAS,2015,South Asia (excluding high income),FemRur,0.3433853089809418
Afghanistan,5,20to29,SAS,2015,South Asia (excluding high income),FemRur,0.16178643703460693
Afghanistan,5,30to39,SAS,2015,South Asia (excluding high income),FemRur,0.03938499838113785
Afghanistan,5,40to49,SAS,2015,South Asia (excluding high income),FemRur,0.0284135565161705
Armenia,5,15to19,ECA,2015,Europe and Central Asia (excluding high income),FemRur,1.0
Armenia,5,20to29,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9927150011062622
Armenia,5,30to39,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9954487681388855
Armenia,5,40to49,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9955306053161621
Angola,5,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.35165977478027344
Angola,5,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.255157470703125
Angola,5,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.1051083579659462
Angola,5,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.08228568732738495
Burkina Faso,5,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.22150516510009766
Burkina Faso,5,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.0832996740937233
Burkina Faso,5,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.04432965815067291
Burkina Faso,5,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.029179435223340988
Azerbaijan,5,15to19,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9302625060081482
Azerbaijan,5,20to29,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.953683078289032
Azerbaijan,5,30to39,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9678052067756653
Azerbaijan,5,40to49,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9638903737068176
Bulgaria,5,15to19,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.665859580039978
Bulgaria,5,20to29,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8607983589172363
Bulgaria,5,30to39,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8997361660003662
Bulgaria,5,40to49,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8291032314300537
Bangladesh,6,15to19,SAS,2019,South Asia (excluding high income),FemRur,0.8543558120727539
Bangladesh,6,20to29,SAS,2019,South Asia (excluding high income),FemRur,0.7014192342758179
Bangladesh,6,30to39,SAS,2019,South Asia (excluding high income),FemRur,0.4565757215023041
Bangladesh,6,40to49,SAS,2019,South Asia (excluding high income),FemRur,0.21987302601337433
Benin,6,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.3853814899921417
Benin,6,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.22402691841125488
Benin,6,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.06932437419891357
Benin,6,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.031605903059244156
Albania,6,15to19,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9748563170433044
Albania,6,20to29,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9583516716957092
Albania,6,30to39,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9197879433631897
Albania,6,40to49,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9486466646194458
Burundi,6,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.5533430576324463
Burundi,6,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.371915340423584
Burundi,6,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.23078446090221405
Burundi,6,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.1515466421842575
Afghanistan,6,15to19,SAS,2015,South Asia (excluding high income),FemRur,0.3016352355480194
Afghanistan,6,20to29,SAS,2015,South Asia (excluding high income),FemRur,0.14713287353515625
Afghanistan,6,30to39,SAS,2015,South Asia (excluding high income),FemRur,0.03434739261865616
Afghanistan,6,40to49,SAS,2015,South Asia (excluding high income),FemRur,0.020513206720352173
Armenia,6,15to19,ECA,2015,Europe and Central Asia (excluding high income),FemRur,1.0
Armenia,6,20to29,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9876585006713867
Armenia,6,30to39,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9925935864448547
Armenia,6,40to49,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9955306053161621
Angola,6,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.2307528704404831
Angola,6,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.18517449498176575
Angola,6,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.07633096724748611
Angola,6,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.05513404309749603
Burkina Faso,6,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.1540430635213852
Burkina Faso,6,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.05077651888132095
Burkina Faso,6,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.02658390812575817
Burkina Faso,6,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.015011903829872608
Azerbaijan,6,15to19,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9191408157348633
Azerbaijan,6,20to29,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9329054355621338
Azerbaijan,6,30to39,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9628133773803711
Azerbaijan,6,40to49,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9624549746513367
Bulgaria,6,15to19,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.65617436170578
Bulgaria,6,20to29,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8167860507965088
Bulgaria,6,30to39,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.87730872631073
Bulgaria,6,40to49,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8003383874893188
Bangladesh,7,15to19,SAS,2019,South Asia (excluding high income),FemRur,0.7952048182487488
Bangladesh,7,20to29,SAS,2019,South Asia (excluding high income),FemRur,0.6366136074066162
Bangladesh,7,30to39,SAS,2019,South Asia (excluding high income),FemRur,0.3959047794342041
Bangladesh,7,40to49,SAS,2019,South Asia (excluding high income),FemRur,0.1878448873758316
Benin,7,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.2985069453716278
Benin,7,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.18543563783168793
Benin,7,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.05403515696525574
Benin,7,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.022886600345373154
Albania,7,15to19,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9735482335090637
Albania,7,20to29,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9567885398864746
Albania,7,30to39,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9142494797706604
Albania,7,40to49,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9473407864570618
Burundi,7,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.3652092516422272
Burundi,7,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.22646361589431763
Burundi,7,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.06611821800470352
Burundi,7,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.02211344614624977
Afghanistan,7,15to19,SAS,2015,South Asia (excluding high income),FemRur,0.24132071435451508
Afghanistan,7,20to29,SAS,2015,South Asia (excluding high income),FemRur,0.12327488511800766
Afghanistan,7,30to39,SAS,2015,South Asia (excluding high income),FemRur,0.02603479102253914
Afghanistan,7,40to49,SAS,2015,South Asia (excluding high income),FemRur,0.014156644232571125
Armenia,7,15to19,ECA,2015,Europe and Central Asia (excluding high income),FemRur,1.0
Armenia,7,20to29,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9876585006713867
Armenia,7,30to39,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9908090829849243
Armenia,7,40to49,ECA,2015,Europe and Central Asia (excluding high income),FemRur,0.9933499097824097
Angola,7,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.12782679498195648
Angola,7,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.12589161098003387
Angola,7,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.05531274899840355
Angola,7,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),FemRur,0.03754092752933502
Burkina Faso,7,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.10016266256570816
Burkina Faso,7,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.03563429415225983
Burkina Faso,7,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.013188102282583714
Burkina Faso,7,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),FemRur,0.00594852352514863
Azerbaijan,7,15to19,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9137627482414246
Azerbaijan,7,20to29,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9218094944953918
Azerbaijan,7,30to39,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9576426148414612
Azerbaijan,7,40to49,ECA,2006,Europe and Central Asia (excluding high income),FemRur,0.9623381495475769
Bulgaria,7,15to19,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.6319612860679626
Bulgaria,7,20to29,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8004094362258911
Bulgaria,7,30to39,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.8416886329650879
Bulgaria,7,40to49,ECA,2001,Europe and Central Asia (excluding high income),FemRur,0.7631133794784546
Bangladesh,8,15to19,SAS,2019,South Asia (excluding high income),FemRur,0.6753816604614258
Bangladesh,8,20to29,SAS,2019,South Asia (excluding high income),FemRur,0.5363133549690247
Bangladesh,8,30to39,SAS,2019,South Asia (excluding high income),FemRur,0.32000696659088135
Bangladesh,8,40to49,SAS,2019,South Asia (excluding high income),FemRur,0.15195517241954803
Benin,8,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.2227165699005127
Benin,8,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.14885525405406952
Benin,8,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.04353192076086998
Benin,8,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),FemRur,0.016724206507205963
Albania,8,15to19,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9709862470626831
Albania,8,20to29,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9499416947364807
Albania,8,30to39,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9059939980506897
Albania,8,40to49,ECA,2017,Europe and Central Asia (excluding high income),FemRur,0.9423989057540894
Burundi,8,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.22005940973758698
Burundi,8,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.19506724178791046
Burundi,8,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.054325781762599945
Burundi,8,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),FemRur,0.01537287700921297
